symbol,date,open,high,low,close,volume,"('date', '')","('open', 'MSN.VN')","('high', 'MSN.VN')","('low', 'MSN.VN')","('close', 'MSN.VN')","('volume', 'MSN.VN')"
MSN,2016-01-04,39730.0,39990.0,38950.0,38950.0,92620.0,,,,,,
MSN,2016-01-05,38950.0,38950.0,37660.0,38700.0,243440.0,,,,,,
MSN,2016-01-06,37920.0,39210.0,37920.0,39210.0,144590.0,,,,,,
MSN,2016-01-07,38440.0,40500.0,38180.0,39990.0,375660.0,,,,,,
MSN,2016-01-08,39210.0,40240.0,39210.0,39470.0,75080.0,,,,,,
MSN,2016-01-11,39210.0,39470.0,38700.0,39210.0,159030.0,,,,,,
MSN,2016-01-12,39730.0,39730.0,38950.0,39470.0,119130.0,,,,,,
MSN,2016-01-13,39470.0,39470.0,38700.0,38700.0,72760.0,,,,,,
MSN,2016-01-14,38180.0,38950.0,37920.0,38180.0,173530.0,,,,,,
MSN,2016-01-15,38700.0,38700.0,36110.0,36110.0,234560.0,,,,,,
MSN,2016-01-18,35340.0,36110.0,34820.0,36110.0,126500.0,,,,,,
MSN,2016-01-19,36110.0,36630.0,35340.0,36630.0,50490.0,,,,,,
MSN,2016-01-20,36110.0,37150.0,35860.0,36890.0,162910.0,,,,,,
MSN,2016-01-21,36890.0,37920.0,36890.0,36890.0,88430.0,,,,,,
MSN,2016-01-22,36890.0,36890.0,35860.0,36630.0,77780.0,,,,,,
MSN,2016-01-25,37400.0,38180.0,36890.0,38180.0,83770.0,,,,,,
MSN,2016-01-26,37150.0,38700.0,37150.0,37920.0,93100.0,,,,,,
MSN,2016-01-27,37400.0,38440.0,37400.0,37920.0,137500.0,,,,,,
MSN,2016-01-28,38180.0,38180.0,37150.0,37660.0,42820.0,,,,,,
MSN,2016-01-29,37400.0,37660.0,37150.0,37400.0,160350.0,,,,,,
MSN,2016-02-01,37400.0,37400.0,36890.0,36890.0,51260.0,,,,,,
MSN,2016-02-02,37150.0,38440.0,36370.0,36370.0,92570.0,,,,,,
MSN,2016-02-03,37150.0,37400.0,36370.0,37150.0,98450.0,,,,,,
MSN,2016-02-04,37150.0,38180.0,37150.0,37920.0,101460.0,,,,,,
MSN,2016-02-05,37920.0,38180.0,37400.0,37920.0,23030.0,,,,,,
MSN,2016-02-15,36890.0,37920.0,36630.0,37150.0,135790.0,,,,,,
MSN,2016-02-16,36890.0,37400.0,36890.0,37150.0,111070.0,,,,,,
MSN,2016-02-17,37400.0,37400.0,36890.0,37150.0,113100.0,,,,,,
MSN,2016-02-18,36890.0,37660.0,36890.0,37150.0,75490.0,,,,,,
MSN,2016-02-19,37400.0,37400.0,36890.0,36890.0,125160.0,,,,,,
MSN,2016-02-22,36890.0,38950.0,36890.0,38440.0,256860.0,,,,,,
MSN,2016-02-23,38950.0,38950.0,37920.0,38180.0,88940.0,,,,,,
MSN,2016-02-24,38180.0,38180.0,37920.0,37920.0,28430.0,,,,,,
MSN,2016-02-25,38440.0,38440.0,37150.0,37150.0,127080.0,,,,,,
MSN,2016-02-26,37660.0,38180.0,36890.0,38180.0,72350.0,,,,,,
MSN,2016-02-29,37660.0,38180.0,37150.0,37150.0,137790.0,,,,,,
MSN,2016-03-01,37150.0,37400.0,37150.0,37150.0,80880.0,,,,,,
MSN,2016-03-02,37150.0,37920.0,37150.0,37660.0,116760.0,,,,,,
MSN,2016-03-03,37920.0,38950.0,37920.0,38440.0,252210.0,,,,,,
MSN,2016-03-04,38950.0,38950.0,38180.0,38440.0,160570.0,,,,,,
MSN,2016-03-07,38440.0,39730.0,38180.0,38440.0,320530.0,,,,,,
MSN,2016-03-08,38700.0,38950.0,38440.0,38700.0,138590.0,,,,,,
MSN,2016-03-09,38950.0,39210.0,38950.0,38950.0,54060.0,,,,,,
MSN,2016-03-10,38950.0,38950.0,38180.0,38440.0,153780.0,,,,,,
MSN,2016-03-11,38180.0,38700.0,37920.0,37920.0,236980.0,,,,,,
MSN,2016-03-14,38180.0,38700.0,38180.0,38700.0,263000.0,,,,,,
MSN,2016-03-15,38700.0,38700.0,37660.0,37920.0,254170.0,,,,,,
MSN,2016-03-16,38180.0,38180.0,37660.0,37660.0,237120.0,,,,,,
MSN,2016-03-17,37920.0,38180.0,37150.0,37400.0,903720.0,,,,,,
MSN,2016-03-18,37400.0,37400.0,36890.0,36890.0,1188240.0,,,,,,
MSN,2016-03-21,37150.0,37400.0,36110.0,36110.0,485990.0,,,,,,
MSN,2016-03-22,36370.0,36630.0,35600.0,36110.0,323900.0,,,,,,
MSN,2016-03-23,36110.0,37400.0,36110.0,37150.0,545030.0,,,,,,
MSN,2016-03-24,37150.0,39470.0,37150.0,37920.0,1122090.0,,,,,,
MSN,2016-03-25,38180.0,38440.0,37150.0,38180.0,342700.0,,,,,,
MSN,2016-03-28,38180.0,38440.0,37920.0,38440.0,220710.0,,,,,,
MSN,2016-03-29,38180.0,38180.0,37400.0,37400.0,375020.0,,,,,,
MSN,2016-03-30,37150.0,37920.0,37150.0,37400.0,340720.0,,,,,,
MSN,2016-03-31,37400.0,37400.0,36890.0,36890.0,420860.0,,,,,,
MSN,2016-04-01,36630.0,37150.0,36370.0,36630.0,331930.0,,,,,,
MSN,2016-04-04,36630.0,36890.0,35860.0,36110.0,384220.0,,,,,,
MSN,2016-04-05,36110.0,36630.0,35860.0,36370.0,399050.0,,,,,,
MSN,2016-04-06,36890.0,36890.0,35860.0,36630.0,428160.0,,,,,,
MSN,2016-04-07,36890.0,36890.0,36110.0,36630.0,208440.0,,,,,,
MSN,2016-04-08,36110.0,36370.0,35600.0,35860.0,599800.0,,,,,,
MSN,2016-04-11,35860.0,36630.0,35860.0,36630.0,694480.0,,,,,,
MSN,2016-04-12,36630.0,36630.0,36110.0,36110.0,235220.0,,,,,,
MSN,2016-04-13,36370.0,36370.0,35600.0,35600.0,239340.0,,,,,,
MSN,2016-04-14,35860.0,36370.0,35860.0,35860.0,197410.0,,,,,,
MSN,2016-04-15,36110.0,36110.0,35600.0,35860.0,155690.0,,,,,,
MSN,2016-04-19,35860.0,36110.0,35080.0,35600.0,427350.0,,,,,,
MSN,2016-04-20,35600.0,35600.0,34820.0,34820.0,214480.0,,,,,,
MSN,2016-04-21,34820.0,36110.0,34820.0,36110.0,334330.0,,,,,,
MSN,2016-04-22,35860.0,36110.0,35600.0,35600.0,195010.0,,,,,,
MSN,2016-04-25,35860.0,36110.0,34820.0,35340.0,339790.0,,,,,,
MSN,2016-04-26,35080.0,36110.0,35080.0,35600.0,465120.0,,,,,,
MSN,2016-04-27,35600.0,36110.0,35340.0,35860.0,381930.0,,,,,,
MSN,2016-04-28,35860.0,36110.0,35600.0,35600.0,232460.0,,,,,,
MSN,2016-04-29,35600.0,36890.0,35600.0,36110.0,681090.0,,,,,,
MSN,2016-05-04,36630.0,36890.0,36110.0,36630.0,504510.0,,,,,,
MSN,2016-05-05,36630.0,36890.0,36370.0,36630.0,403090.0,,,,,,
MSN,2016-05-06,36630.0,38180.0,36630.0,37400.0,1012480.0,,,,,,
MSN,2016-05-09,37400.0,38180.0,36890.0,36890.0,232020.0,,,,,,
